Product,Year,Month,Week,Quantity,Avg_cost,Standart_price,Category,Holiday,Temp_Hi,Temp_Lo,Temp_Rain
86,2018,7,28,1921,3.36,3.36,100398,0,32.14,23.86,0
7290001045220,2018,7,28,313,16.96,16.96,100594,0,32.14,23.86,0
7290011194246,2018,7,28,1966,4.31,4.31,100204,0,32.14,23.86,0
7290008645935,2018,7,28,1140,6.87,6.87,100466,0,32.14,23.86,0
72940761,2018,7,28,2416,1.91,1.91,100228,0,32.14,23.86,0
7290000042404,2018,7,28,654,4.37,4.37,100581,0,32.14,23.86,0
7290004554330,2018,7,28,1750,1.47,1.47,103560,0,32.14,23.86,0
7290004125400,2018,7,28,1429,1.09,1.09,100221,0,32.14,23.86,0
7290000688381,2018,7,28,798,6.57,6.57,100360,0,32.14,23.86,0
7290000042435,2018,7,28,898,3.92,3.92,100188,0,32.14,23.86,0
7290000057477,2018,7,27,678,6.21,6.21,100188,0,31.43,23.14,0
7290002390046,2018,7,27,1096,4.47,4.47,100399,0,31.43,23.14,0
7290005201882,2018,7,27,408,3.74,13.36,100303,0,31.43,23.14,0
7290004125738,2018,7,27,1260,4.21,4.21,100233,0,31.43,23.14,0
7290011017866,2018,7,27,4296,10.22,2.23,103240,0,31.43,23.14,0
7290002390220,2018,7,27,2454,0.76,0.76,100405,0,31.43,23.14,0
7290004122195,2018,7,27,652,9.18,9.18,100211,0,31.43,23.14,0
7290000042015,2018,7,27,5314,168.05,3.74,100581,0,31.43,23.14,0
7290004125400,2018,7,27,1296,1.09,1.09,100221,0,31.43,23.14,0
7290004127336,2018,7,27,1586,4.02,4.02,100204,0,31.43,23.14,0
379609,2018,7,27,1107,2.43,2.43,100405,0,31.43,23.14,0
7290002824183,2018,7,27,826,7.60,6.27,100200,0,31.43,23.14,0
7290004131074,2018,7,27,12330,4.14,4.14,100188,0,31.43,23.14,0
86,2018,7,27,1819,3.36,3.36,100398,0,31.43,23.14,0
7290003029433,2018,7,27,855,3.56,3.57,100191,0,31.43,23.14,0
7290000408354,2018,7,27,937,3.91,2.97,100216,0,31.43,23.14,0
7290000688732,2018,7,27,448,8.49,8.49,100359,0,31.43,23.14,0
7290002065555,2018,7,27,846,7.73,7.73,100405,0,31.43,23.14,0
7290011194246,2018,7,27,1502,5.16,4.31,100204,0,31.43,23.14,0
7290004554330,2018,7,27,2150,1.47,1.47,103560,0,31.43,23.14,0
7290008645935,2018,7,27,1247,7.75,6.87,100466,0,31.43,23.14,0
7290005838002,2018,7,27,736,3.18,2.75,100416,0,31.43,23.14,0
7290000043814,2018,7,27,1648,4.06,4.06,100233,0,31.43,23.14,0
7290000688381,2018,7,27,672,6.57,6.57,100360,0,31.43,23.14,0
7290000041858,2018,7,27,1909,2.17,1.75,100222,0,31.43,23.14,0
7290001045220,2018,7,27,263,16.96,16.96,100594,0,31.43,23.14,0
7290001201596,2018,7,27,1102,7.50,7.50,100321,0,31.43,23.14,0
7290000046327,2018,7,27,596,8.53,8.53,100211,0,31.43,23.14,0
7290002824640,2018,7,27,1233,3.15,3.15,100200,0,31.43,23.14,0
7290005839313,2018,7,27,674,3.06,3.06,100228,0,31.43,23.14,0
7290004923099,2018,7,27,1115,8.34,8.34,100359,0,31.43,23.14,0
7290000066318,2018,7,27,1760,1.23,2.77,100381,0,31.43,23.14,0
7290002871361,2018,7,27,3400,26.92,4.35,103417,0,31.43,23.14,0
7290000048185,2018,7,27,1584,3.23,3.23,100200,0,31.43,23.14,0
379432,2018,7,27,5432,1.33,1.33,100405,0,31.43,23.14,0
17,2018,7,27,3364,3.65,3.65,100400,0,31.43,23.14,0
7290014940901,2018,7,27,764,8.24,8.68,100404,0,31.43,23.14,0
7290004554781,2018,7,27,1150,1.47,1.47,103560,0,31.43,23.14,0
7290000042442,2018,7,27,3032,4.14,4.14,100188,0,31.43,23.14,0
7290000042435,2018,7,27,926,3.92,3.92,100188,0,31.43,23.14,0
7290000042404,2018,7,27,592,4.37,4.37,100581,0,31.43,23.14,0
7290003321155,2018,7,27,879,3.97,2.97,100216,0,31.43,23.14,0
7290004127800,2018,7,27,999,6.46,6.46,100200,0,31.43,23.14,0
7290000057118,2018,7,27,1102,14.87,14.87,100211,0,31.43,23.14,0
7290000379104,2018,7,27,5682,4.97,4.97,100399,0,31.43,23.14,0
72940761,2018,7,27,2117,1.91,1.91,100228,0,31.43,23.14,0
7290000043111,2018,7,27,870,5.51,5.51,100198,0,31.43,23.14,0
7290000178707,2018,7,27,1448,2.53,2.02,100379,0,31.43,23.14,0
7290004127329,2018,7,27,4304,4.02,4.02,100204,0,31.43,23.14,0
7290004125455,2018,7,27,2952,1.61,1.61,100222,0,31.43,23.14,0
7290000041445,2018,7,27,1992,4.02,4.02,100204,0,31.43,23.14,0
7290000211503,2018,7,27,2040,2.25,2.20,100243,0,31.43,23.14,0
7290011018313,2018,7,27,573,9.32,18.89,100329,0,31.43,23.14,0
7290004120832,2018,7,27,833,8.18,8.28,100188,0,31.43,23.14,0
7290008909877,2018,7,27,671,48.14,30.88,103238,0,31.43,23.14,0
7290107647762,2018,7,27,1420,5.78,12.63,102939,0,31.43,23.14,0
7290011017873,2018,7,27,2928,6.03,2.23,103240,0,31.43,23.14,0
7290011133450,2018,7,27,2560,1.04,1.04,100538,0,31.43,23.14,0
7290004584528,2018,7,27,679,2.33,2.33,100214,0,31.43,23.14,0
5906485301012,2018,7,27,8664,2.68,1.80,100336,0,31.43,23.14,0
7290004125509,2018,7,27,1740,1.09,1.09,100222,0,31.43,23.14,0
7290000056845,2018,7,27,1302,6.21,6.21,100188,0,31.43,23.14,0
7290002331322,2018,7,27,5163,18.79,7.48,100359,0,31.43,23.14,0
7290003457953,2018,7,27,448,6.09,6.09,103560,0,31.43,23.14,0
7290008713184,2018,7,27,797,6.20,5.90,100406,0,31.43,23.14,0
7290006764072,2018,7,27,2060,1.82,3.75,103417,0,31.43,23.14,0
7290013027368,2018,7,27,2378,2.84,2.84,100405,0,31.43,23.14,0
7290003029181,2018,7,27,406,9.24,7.92,100192,0,31.43,23.14,0
7290004125417,2018,7,27,1464,1.00,1.00,100220,0,31.43,23.14,0
7290003119110,2018,7,27,1787,39.32,30.88,103238,0,31.43,23.14,0
7290000408316,2018,7,27,757,2.74,2.33,100214,0,31.43,23.14,0
7290003029815,2018,7,27,507,10.54,10.54,100845,0,31.43,23.14,0
7290107932080,2018,7,27,1076,6.32,5.28,100845,0,31.43,23.14,0
7290001594155,2018,7,27,1320,17.60,3.44,103240,0,31.43,23.14,0
7290003029792,2018,7,27,601,14.25,13.82,100194,0,31.43,23.14,0
7290000041858,2018,6,26,2479,1.75,1.75,100222,1,26.29,19.57,0
7290004122195,2018,6,26,811,9.18,9.18,100211,1,26.29,19.57,0
7290000688381,2018,6,26,905,6.57,6.57,100360,1,26.29,19.57,0
7290004554330,2018,6,26,5600,1.47,1.47,103560,1,26.29,19.57,0
7290000057477,2018,6,26,1557,6.21,6.21,100188,1,26.29,19.57,0
7290004554781,2018,6,26,3962,1.47,1.47,103560,1,26.29,19.57,0
7290002871361,2018,6,26,2020,4.35,4.35,103417,1,26.29,19.57,0
7290008645935,2018,6,26,1540,6.87,6.87,100466,1,26.29,19.57,0
7290005839313,2018,6,26,1228,3.06,3.06,100228,1,26.29,19.57,0
7290008909877,2018,6,26,538,30.88,30.88,103238,1,26.29,19.57,0
379609,2018,6,26,1433,2.43,2.43,100405,1,26.29,19.57,0
7290002390046,2018,6,26,1330,4.47,4.47,100399,1,26.29,19.57,0
379432,2018,6,26,3250,1.33,1.33,100405,1,26.29,19.57,0
7290000046327,2018,6,26,572,8.53,8.53,100211,1,26.29,19.57,0
7290011018313,2018,6,26,329,19.14,18.89,100329,1,26.29,19.57,0
7290000057118,2018,6,26,1155,14.87,14.87,100211,1,26.29,19.57,0
7290107647762,2018,6,26,176,12.63,12.63,102939,1,26.29,19.57,0
7290005838002,2018,6,26,1272,2.75,2.75,100416,1,26.29,19.57,0
7290002065555,2018,6,26,962,7.73,7.73,100405,1,26.29,19.57,0
7290003029433,2018,6,26,1299,3.23,3.57,100191,1,26.29,19.57,0
5906485301012,2018,6,26,3984,1.80,1.80,100336,1,26.29,19.57,0
7290002824183,2018,6,26,1007,6.27,6.27,100200,1,26.29,19.57,0
7290000043814,2018,6,26,1608,4.06,4.06,100233,1,26.29,19.57,0
7290004125738,2018,6,26,1164,4.21,4.21,100233,1,26.29,19.57,0
7290005201882,2018,6,26,144,13.36,13.36,100303,1,26.29,19.57,0
7290008713184,2018,6,26,940,5.90,5.90,100406,1,26.29,19.57,0
7290002390220,2018,6,26,3300,0.76,0.76,100405,1,26.29,19.57,0
7290000042015,2018,6,26,4958,3.74,3.74,100581,1,26.29,19.57,0
72940761,2018,6,26,3642,1.91,1.91,100228,1,26.29,19.57,0
86,2018,6,26,2129,3.34,3.36,100398,1,26.29,19.57,0
7290004125400,2018,6,26,1236,1.09,1.09,100221,1,26.29,19.57,0
7290004131074,2018,6,26,13682,4.14,4.14,100188,1,26.29,19.57,0
7290000408316,2018,6,26,1635,2.33,2.33,100214,1,26.29,19.57,0
7290000042404,2018,6,26,935,4.37,4.37,100581,1,26.29,19.57,0
7290000379104,2018,6,26,6756,4.97,4.97,100399,1,26.29,19.57,0
7290011133450,2018,6,26,2965,100.98,1.04,100538,1,26.29,19.57,0
7290003029181,2018,6,26,646,7.92,7.92,100192,1,26.29,19.57,0
7290000042435,2018,6,26,873,3.92,3.92,100188,1,26.29,19.57,0
7290004125417,2018,6,26,1428,1.00,1.00,100220,1,26.29,19.57,0
7290004127336,2018,6,26,1188,4.02,4.02,100204,1,26.29,19.57,0
7290000688732,2018,6,26,875,8.48,8.49,100359,1,26.29,19.57,0
7290000042442,2018,6,26,1800,4.14,4.14,100188,1,26.29,19.57,0
7290006764072,2018,6,26,706,3.75,3.75,103417,1,26.29,19.57,0
7290004584528,2018,6,26,1284,2.33,2.33,100214,1,26.29,19.57,0
7290004125455,2018,6,26,2856,1.61,1.61,100222,1,26.29,19.57,0
7290000211503,2018,6,26,3078,2.20,2.20,100243,1,26.29,19.57,0
7290004125509,2018,6,26,1896,1.09,1.09,100222,1,26.29,19.57,0
7290002331322,2018,6,26,1187,7.53,7.48,100359,1,26.29,19.57,0
7290011194246,2018,6,26,3001,4.31,4.31,100204,1,26.29,19.57,0
7290014940901,2018,6,26,950,7.69,8.68,100404,1,26.29,19.57,0
7290001045220,2018,6,26,355,16.96,16.96,100594,1,26.29,19.57,0
7290011017873,2018,6,26,553,2.16,2.23,103240,1,26.29,19.57,0
7290011017866,2018,6,26,1032,2.16,2.23,103240,1,26.29,19.57,0
7290003119110,2018,6,26,1180,31.07,30.88,103238,1,26.29,19.57,0
7290000056845,2018,6,26,816,6.21,6.21,100188,1,26.29,19.57,0
17,2018,6,26,3863,3.65,3.65,100400,1,26.29,19.57,0
7290004127800,2018,6,26,870,6.46,6.46,100200,1,26.29,19.57,0
7290000041445,2018,6,26,3306,4.02,4.02,100204,1,26.29,19.57,0
7290001201596,2018,6,26,982,7.50,7.50,100321,1,26.29,19.57,0
7290004923099,2018,6,26,560,8.34,8.34,100359,1,26.29,19.57,0
7290013027368,2018,6,26,3444,2.84,2.84,100405,1,26.29,19.57,0
7290000043111,2018,6,26,720,5.51,5.51,100198,1,26.29,19.57,0
7290000066318,2018,6,26,1000,2.77,2.77,100381,1,26.29,19.57,0
7290002824640,2018,6,26,1930,3.15,3.15,100200,1,26.29,19.57,0
7290003029792,2018,6,26,675,13.82,13.82,100194,1,26.29,19.57,0
7290001594155,2018,6,26,1752,3.13,3.44,103240,1,26.29,19.57,0
7290004127329,2018,6,26,3012,4.02,4.02,100204,1,26.29,19.57,0
7290000178707,2018,6,26,678,2.12,2.02,100379,1,26.29,19.57,0
7290003457953,2018,6,26,1249,6.09,6.09,103560,1,26.29,19.57,0
7290107932080,2018,6,26,1700,5.28,5.28,100845,1,26.29,19.57,0
7290004120832,2018,6,26,662,8.28,8.28,100188,1,26.29,19.57,0
7290003029815,2018,6,26,731,10.54,10.54,100845,1,26.29,19.57,0
7290000408354,2018,6,26,1720,2.97,2.97,100216,1,26.29,19.57,0
7290003321155,2018,6,26,1675,2.97,2.97,100216,1,26.29,19.57,0
7290000048185,2018,6,26,1525,3.23,3.23,100200,1,26.29,19.57,0
7290002871361,2018,6,25,1180,4.35,4.35,103417,0,30.71,22.71,0
379609,2018,6,25,1384,2.43,2.43,100405,0,30.71,22.71,0
7290003029181,2018,6,25,609,7.92,7.92,100192,0,30.71,22.71,0
7290000057477,2018,6,25,1534,6.21,6.21,100188,0,30.71,22.71,0
379432,2018,6,25,3115,1.33,1.33,100405,0,30.71,22.71,0
7290002065555,2018,6,25,913,7.73,7.73,100405,0,30.71,22.71,0
7290000379104,2018,6,25,6553,4.97,4.97,100399,0,30.71,22.71,0
7290000688381,2018,6,25,520,6.57,6.57,100360,0,30.71,22.71,0
7290004127336,2018,6,25,1242,4.02,4.02,100204,0,30.71,22.71,0
7290000043814,2018,6,25,1465,4.06,4.06,100233,0,30.71,22.71,0
7290005839313,2018,6,25,1210,3.06,3.06,100228,0,30.71,22.71,0
7290004554781,2018,6,25,3263,1.47,1.47,103560,0,30.71,22.71,0
7290002390046,2018,6,25,1034,4.47,4.47,100399,0,30.71,22.71,0
7290002824183,2018,6,25,910,6.27,6.27,100200,0,30.71,22.71,0
7290000688732,2018,6,25,317,8.48,8.49,100359,0,30.71,22.71,0
7290000046327,2018,6,25,676,8.53,8.53,100211,0,30.71,22.71,0
72940761,2018,6,25,3872,1.91,1.91,100228,0,30.71,22.71,0
7290008645935,2018,6,25,1174,6.87,6.87,100466,0,30.71,22.71,0
7290011133450,2018,6,25,1520,1.04,1.04,100538,0,30.71,22.71,0
7290008909877,2018,6,25,685,30.88,30.88,103238,0,30.71,22.71,0
7290004125738,2018,6,25,1192,4.21,4.21,100233,0,30.71,22.71,0
7290000041858,2018,6,25,2527,1.75,1.75,100222,0,30.71,22.71,0
7290005201882,2018,6,25,48,13.36,13.36,100303,0,30.71,22.71,0
7290001045220,2018,6,25,370,16.96,16.96,100594,0,30.71,22.71,0
7290003029433,2018,6,25,1565,3.23,3.57,100191,0,30.71,22.71,0
7290005838002,2018,6,25,1085,2.75,2.75,100416,0,30.71,22.71,0
7290000042015,2018,6,25,5091,3.74,3.74,100581,0,30.71,22.71,0
7290004554330,2018,6,25,5608,1.47,1.47,103560,0,30.71,22.71,0
7290011017866,2018,6,25,5208,2.23,2.23,103240,0,30.71,22.71,0
86,2018,6,25,1853,3.34,3.36,100398,0,30.71,22.71,0
7290002390220,2018,6,25,2991,0.76,0.76,100405,0,30.71,22.71,0
7290000042435,2018,6,25,940,3.92,3.92,100188,0,30.71,22.71,0
7290004122195,2018,6,25,648,9.18,9.18,100211,0,30.71,22.71,0
7290001201596,2018,6,25,1728,7.50,7.50,100321,0,30.71,22.71,0
7290000042404,2018,6,25,1019,4.37,4.37,100581,0,30.71,22.71,0
7290000057118,2018,6,25,1050,14.87,14.87,100211,0,30.71,22.71,0
7290004127800,2018,6,25,906,6.46,6.46,100200,0,30.71,22.71,0
7290004125400,2018,6,25,1220,1.09,1.09,100221,0,30.71,22.71,0
7290004131074,2018,6,25,13358,4.14,4.14,100188,0,30.71,22.71,0
17,2018,6,25,3935,3.65,3.65,100400,0,30.71,22.71,0
7290000042442,2018,6,25,2248,4.14,4.14,100188,0,30.71,22.71,0
7290000178707,2018,6,25,1324,2.02,2.02,100379,0,30.71,22.71,0
7290004125509,2018,6,25,1920,1.09,1.09,100222,0,30.71,22.71,0
7290004923099,2018,6,25,855,8.34,8.34,100359,0,30.71,22.71,0
7290004120832,2018,6,25,958,8.28,8.28,100188,0,30.71,22.71,0
7290003029792,2018,6,25,733,13.82,13.82,100194,0,30.71,22.71,0
7290000066318,2018,6,25,1490,2.77,2.77,100381,0,30.71,22.71,0
7290003457953,2018,6,25,1928,6.09,6.09,103560,0,30.71,22.71,0
7290000048185,2018,6,25,1266,3.23,3.23,100200,0,30.71,22.71,0
7290006764072,2018,6,25,2400,3.75,3.75,103417,0,30.71,22.71,0
7290003029815,2018,6,25,680,10.54,10.54,100845,0,30.71,22.71,0
7290107932080,2018,6,25,1626,5.28,5.28,100845,0,30.71,22.71,0
7290011194246,2018,6,25,2668,4.31,4.31,100204,0,30.71,22.71,0
7290004127329,2018,6,25,3337,4.02,4.02,100204,0,30.71,22.71,0
7290000408316,2018,6,25,1517,2.33,2.33,100214,0,30.71,22.71,0
7290004584528,2018,6,25,1297,2.33,2.33,100214,0,30.71,22.71,0
7290014940901,2018,6,25,846,7.69,8.68,100404,0,30.71,22.71,0
7290002824640,2018,6,25,1938,3.15,3.15,100200,0,30.71,22.71,0
7290107647762,2018,6,25,490,12.63,12.63,102939,0,30.71,22.71,0
7290013027368,2018,6,25,2832,2.84,2.84,100405,0,30.71,22.71,0
7290000211503,2018,6,25,2581,2.20,2.20,100243,0,30.71,22.71,0
5906485301012,2018,6,25,4872,1.80,1.80,100336,0,30.71,22.71,0
7290008713184,2018,6,25,805,5.90,5.90,100406,0,30.71,22.71,0
7290003119110,2018,6,25,1422,30.88,30.88,103238,0,30.71,22.71,0
7290011018313,2018,6,25,650,19.19,18.89,100329,0,30.71,22.71,0
7290000043111,2018,6,25,720,5.51,5.51,100198,0,30.71,22.71,0
7290003321155,2018,6,25,1437,2.97,2.97,100216,0,30.71,22.71,0
7290000408354,2018,6,25,1726,2.97,2.97,100216,0,30.71,22.71,0
7290001594155,2018,6,25,1284,3.00,3.44,103240,0,30.71,22.71,0
7290000041445,2018,6,25,3444,4.02,4.02,100204,0,30.71,22.71,0
7290002331322,2018,6,25,3497,7.48,7.48,100359,0,30.71,22.71,0
7290011017873,2018,6,25,3554,2.23,2.23,103240,0,30.71,22.71,0
7290004125455,2018,6,25,2832,1.61,1.61,100222,0,30.71,22.71,0
7290000056845,2018,6,25,813,6.21,6.21,100188,0,30.71,22.71,0
7290004125417,2018,6,25,1640,1.00,1.00,100220,0,30.71,22.71,0
7290004125738,2018,6,24,1384,4.21,4.21,100233,0,32.29,21.29,0
7290014940901,2018,6,24,870,7.69,8.68,100404,0,32.29,21.29,0
7290001045220,2018,6,24,382,16.96,16.96,100594,0,32.29,21.29,0
7290000043111,2018,6,24,640,5.51,5.51,100198,0,32.29,21.29,0
7290002871361,2018,6,24,760,4.35,4.35,103417,0,32.29,21.29,0
7290004127800,2018,6,24,948,6.46,6.46,100200,0,32.29,21.29,0
7290000178707,2018,6,24,1380,2.02,2.02,100379,0,32.29,21.29,0
7290001201596,2018,6,24,1992,7.50,7.50,100321,0,32.29,21.29,0
7290002390046,2018,6,24,1073,4.47,4.47,100399,0,32.29,21.29,0
7290004923099,2018,6,24,802,8.34,8.34,100359,0,32.29,21.29,0
7290011017866,2018,6,24,7514,2.23,2.23,103240,0,32.29,21.29,0
7290000046327,2018,6,24,668,8.53,8.53,100211,0,32.29,21.29,0
7290011194246,2018,6,24,2868,4.31,4.31,100204,0,32.29,21.29,0
7290000041445,2018,6,24,3486,4.02,4.02,100204,0,32.29,21.29,0
7290000042442,2018,6,24,3466,4.14,4.14,100188,0,32.29,21.29,0
7290000048185,2018,6,24,1512,3.23,3.23,100200,0,32.29,21.29,0
17,2018,6,24,3697,3.65,3.65,100400,0,32.29,21.29,0
7290000042404,2018,6,24,1101,4.37,4.37,100581,0,32.29,21.29,0
7290002065555,2018,6,24,921,7.73,7.73,100405,0,32.29,21.29,0
7290004127329,2018,6,24,3162,4.02,4.02,100204,0,32.29,21.29,0
7290000042435,2018,6,24,932,3.92,3.92,100188,0,32.29,21.29,0
7290002824640,2018,6,24,1997,3.15,3.15,100200,0,32.29,21.29,0
7290000066318,2018,6,24,2531,2.77,2.77,100381,0,32.29,21.29,0
379432,2018,6,24,3364,1.33,1.33,100405,0,32.29,21.29,0
7290000057477,2018,6,24,1458,6.21,6.21,100188,0,32.29,21.29,0
72940761,2018,6,24,3486,1.91,1.91,100228,0,32.29,21.29,0
7290000379104,2018,6,24,6672,4.97,4.97,100399,0,32.29,21.29,0
7290008645935,2018,6,24,1211,6.87,6.87,100466,0,32.29,21.29,0
379609,2018,6,24,1382,2.43,2.43,100405,0,32.29,21.29,0
7290002331322,2018,6,24,4600,7.48,7.48,100359,0,32.29,21.29,0
7290004122195,2018,6,24,716,9.18,9.18,100211,0,32.29,21.29,0
7290004120832,2018,6,24,991,8.28,8.28,100188,0,32.29,21.29,0
7290002824183,2018,6,24,959,6.27,6.27,100200,0,32.29,21.29,0
7290004554330,2018,6,24,2350,1.47,1.47,103560,0,32.29,21.29,0
7290003321155,2018,6,24,1460,2.97,2.97,100216,0,32.29,21.29,0
7290000408354,2018,6,24,1627,2.97,2.97,100216,0,32.29,21.29,0
7290003029433,2018,6,24,1569,3.23,3.57,100191,0,32.29,21.29,0
7290005838002,2018,6,24,1438,2.75,2.75,100416,0,32.29,21.29,0
86,2018,6,24,1543,3.34,3.36,100398,0,32.29,21.29,0
7290000043814,2018,6,24,1693,4.06,4.06,100233,0,32.29,21.29,0
7290000057118,2018,6,24,1110,14.87,14.87,100211,0,32.29,21.29,0
7290002390220,2018,6,24,2308,0.76,0.76,100405,0,32.29,21.29,0
7290005201882,2018,6,24,220,13.36,13.36,100303,0,32.29,21.29,0
7290006764072,2018,6,24,3440,3.75,3.75,103417,0,32.29,21.29,0
7290004125400,2018,6,24,1224,1.09,1.09,100221,0,32.29,21.29,0
7290004127336,2018,6,24,1458,4.02,4.02,100204,0,32.29,21.29,0
7290008713184,2018,6,24,823,5.90,5.90,100406,0,32.29,21.29,0
7290000688732,2018,6,24,606,8.48,8.49,100359,0,32.29,21.29,0
7290004131074,2018,6,24,11810,4.14,4.14,100188,0,32.29,21.29,0
5906485301012,2018,6,24,5640,1.80,1.80,100336,0,32.29,21.29,0
7290003029792,2018,6,24,808,13.82,13.82,100194,0,32.29,21.29,0
7290004554781,2018,6,24,1203,1.47,1.47,103560,0,32.29,21.29,0
7290004125417,2018,6,24,1596,1.00,1.00,100220,0,32.29,21.29,0
7290003029181,2018,6,24,593,7.92,7.92,100192,0,32.29,21.29,0
7290003457953,2018,6,24,683,6.09,6.09,103560,0,32.29,21.29,0
7290000688381,2018,6,24,588,6.57,6.57,100360,0,32.29,21.29,0
7290107932080,2018,6,24,1950,5.28,5.28,100845,0,32.29,21.29,0
7290004125509,2018,6,24,2028,1.09,1.09,100222,0,32.29,21.29,0
7290000041858,2018,6,24,2452,1.75,1.75,100222,0,32.29,21.29,0
7290008909877,2018,6,24,681,30.88,30.88,103238,0,32.29,21.29,0
7290000042015,2018,6,24,4277,3.74,3.74,100581,0,32.29,21.29,0
7290005839313,2018,6,24,1083,3.06,3.06,100228,0,32.29,21.29,0
7290003119110,2018,6,24,1360,30.88,30.88,103238,0,32.29,21.29,0
7290003029815,2018,6,24,905,10.54,10.54,100845,0,32.29,21.29,0
7290004125455,2018,6,24,2749,1.61,1.61,100222,0,32.29,21.29,0
7290000408316,2018,6,24,1515,2.33,2.33,100214,0,32.29,21.29,0
7290004584528,2018,6,24,1266,2.33,2.33,100214,0,32.29,21.29,0
7290001594155,2018,6,24,1320,3.00,3.44,103240,0,32.29,21.29,0
7290000211503,2018,6,24,1510,2.20,2.20,100243,0,32.29,21.29,0
7290011017873,2018,6,24,4776,2.23,2.23,103240,0,32.29,21.29,0
7290013027368,2018,6,24,3173,2.84,2.84,100405,0,32.29,21.29,0
7290107647762,2018,6,24,127,12.63,12.63,102939,0,32.29,21.29,0
7290011018313,2018,6,24,818,19.19,18.89,100329,0,32.29,21.29,0
7290000056845,2018,6,24,964,6.21,6.21,100188,0,32.29,21.29,0
7290011133450,2018,6,24,180,1.04,1.04,100538,0,32.29,21.29,0
7290006764072,2018,6,23,1360,2.19,3.75,103417,0,29.71,21.43,0
7290004923099,2018,6,23,835,8.34,8.34,100359,0,29.71,21.43,0
7290004120832,2018,6,23,800,8.28,8.28,100188,0,29.71,21.43,0
7290000048185,2018,6,23,1496,3.23,3.23,100200,0,29.71,21.43,0
7290003029792,2018,6,23,717,13.82,13.82,100194,0,29.71,21.43,0
7290003029815,2018,6,23,700,10.54,10.54,100845,0,29.71,21.43,0
7290107932080,2018,6,23,1386,5.28,5.28,100845,0,29.71,21.43,0
7290000066318,2018,6,23,3850,2.77,2.77,100381,0,29.71,21.43,0
7290003457953,2018,6,23,707,6.09,6.09,103560,0,29.71,21.43,0
7290000178707,2018,6,23,1046,2.02,2.02,100379,0,29.71,21.43,0
7290004125509,2018,6,23,1764,1.09,1.09,100222,0,29.71,21.43,0
7290004584528,2018,6,23,1056,2.33,2.33,100214,0,29.71,21.43,0
7290002824640,2018,6,23,1528,3.15,3.15,100200,0,29.71,21.43,0
7290000408316,2018,6,23,1220,2.33,2.33,100214,0,29.71,21.43,0
7290004127329,2018,6,23,3997,4.02,4.02,100204,0,29.71,21.43,0
7290000056845,2018,6,23,957,6.08,6.21,100188,0,29.71,21.43,0
7290000408354,2018,6,23,1324,2.97,2.97,100216,0,29.71,21.43,0
7290008713184,2018,6,23,756,5.90,5.90,100406,0,29.71,21.43,0
7290003119110,2018,6,23,1641,30.20,30.88,103238,0,29.71,21.43,0
7290107647762,2018,6,23,504,4.70,12.63,102939,0,29.71,21.43,0
7290011018313,2018,6,23,469,19.19,18.89,100329,0,29.71,21.43,0
7290000043111,2018,6,23,570,5.51,5.51,100198,0,29.71,21.43,0
7290000211503,2018,6,23,2462,2.20,2.20,100243,0,29.71,21.43,0
7290002331322,2018,6,23,2293,4.10,7.48,100359,0,29.71,21.43,0
5906485301012,2018,6,23,3840,1.80,1.80,100336,0,29.71,21.43,0
7290004125417,2018,6,23,1452,1.00,1.00,100220,0,29.71,21.43,0
7290000041445,2018,6,23,2874,4.02,4.02,100204,0,29.71,21.43,0
7290004125455,2018,6,23,2620,1.61,1.61,100222,0,29.71,21.43,0
7290001594155,2018,6,23,984,1.59,3.44,103240,0,29.71,21.43,0
7290013027368,2018,6,23,2991,2.84,2.84,100405,0,29.71,21.43,0
7290011017873,2018,6,23,1776,1.45,2.23,103240,0,29.71,21.43,0
379609,2018,6,23,1465,2.43,2.43,100405,0,29.71,21.43,0
7290002871361,2018,6,23,1500,2.30,4.35,103417,0,29.71,21.43,0
7290000043814,2018,6,23,1624,4.06,4.06,100233,0,29.71,21.43,0
7290003029181,2018,6,23,556,7.92,7.92,100192,0,29.71,21.43,0
7290000379104,2018,6,23,6460,4.97,4.97,100399,0,29.71,21.43,0
7290000688381,2018,6,23,932,6.57,6.57,100360,0,29.71,21.43,0
7290000042404,2018,6,23,977,4.37,4.37,100581,0,29.71,21.43,0
379432,2018,6,23,3148,1.33,1.33,100405,0,29.71,21.43,0
7290000057477,2018,6,23,1480,6.21,6.21,100188,0,29.71,21.43,0
72940761,2018,6,23,3216,1.91,1.91,100228,0,29.71,21.43,0
7290002824183,2018,6,23,554,6.27,6.27,100200,0,29.71,21.43,0
7290004127336,2018,6,23,1458,4.02,4.02,100204,0,29.71,21.43,0
7290000688732,2018,6,23,576,8.48,8.49,100359,0,29.71,21.43,0
7290004554781,2018,6,23,2186,1.47,1.47,103560,0,29.71,21.43,0
7290005838002,2018,6,23,867,2.75,2.75,100416,0,29.71,21.43,0
7290002390046,2018,6,23,1110,4.47,4.47,100399,0,29.71,21.43,0
7290008909877,2018,6,23,782,30.02,30.88,103238,0,29.71,21.43,0
7290000046327,2018,6,23,660,8.53,8.53,100211,0,29.71,21.43,0
7290000041858,2018,6,23,2155,1.75,1.75,100222,0,29.71,21.43,0
7290005839313,2018,6,23,946,3.06,3.06,100228,0,29.71,21.43,0
86,2018,6,23,1594,3.34,3.36,100398,0,29.71,21.43,0
