Customer_ID,Weeknum,Product,Customer_Number,Sum_Quantity,Avg_Price_Change,Avg_Price_Change_1,Sum_Quantity_1_minus_Sum_Quantity,Avg_Quantity_for_Week,Avg_Quantity_for_PO,All_week,Count_week_PO,Standard_Price,Above_Standard_Price,Below_Standard_Price,Total_Quantity_for_Customer,Total_Quantity,Holiday,Temp_Hi,Temp_Lo,Temp_Rain,Frequency_PO,Sum_Quantity_1_Y
0.0027,22,7290003029433,416000122,12,3.57,3.57,-12,8.61,14.14,23,14,3.57,0,0,33855,12757437,0,28.43,21.29,0,1.64,0
0.0027,24,7290003029433,416000122,0,3.57,3.23,12,8.61,14.14,23,14,3.57,0,1,33855,12757437,0,32.29,21.29,0,1.64,12
0.0027,25,7290003029433,416000122,12,3.23,3.57,-12,8.61,14.14,23,14,3.57,0,1,33855,12757437,0,30.71,22.71,0,1.64,0
0.0027,26,7290003029433,416000122,0,3.57,3.57,12,8.61,14.14,23,14,3.57,0,1,33855,12757437,1,26.29,19.57,0,1.64,12
0.0027,27,7290003029433,416000122,12,3.57,3.57,-12,8.61,14.14,23,14,3.57,0,0,33855,12757437,0,31.43,23.14,0,1.64,0
0.0027,28,7290003029433,416000122,0,3.57,3.57,12,8.61,14.14,23,14,3.57,0,1,33855,12757437,0,32.14,23.86,0,1.64,12
0.0027,29,7290003029433,416000122,12,3.57,3.57,0,8.61,14.14,23,14,3.57,0,0,33855,12757437,1,32,24.43,0,1.64,12
0.0027,30,7290003029433,416000122,12,3.57,3.57,0,8.61,14.14,23,14,3.57,0,0,33855,12757437,0,33,24.71,0,1.64,12
0.0027,31,7290003029433,416000122,12,3.57,3.57,-12,8.61,14.14,23,14,3.57,0,0,33855,12757437,0,31.71,24.14,0,1.64,0
0.0027,32,7290003029433,416000122,0,3.57,3.57,24,8.61,14.14,23,14,3.57,0,1,33855,12757437,0,32,25.14,0,1.64,24
0.0027,33,7290003029433,416000122,24,3.57,3.57,-24,8.61,14.14,23,14,3.57,0,0,33855,12757437,0,31.57,24.29,0,1.64,0
0.0027,34,7290003029433,416000122,0,3.57,3.57,12,8.61,14.14,23,14,3.57,0,1,33855,12757437,0,31.57,24.43,0,1.64,12
0.0036,11,7290003029433,416000123,0,3.57,3.57,12,9.39,13.5,23,16,3.57,0,1,46540,12757437,0,21.57,11.29,0,1.44,12
0.0036,12,7290003029433,416000123,12,3.57,3.57,-12,9.39,13.5,23,16,3.57,0,0,46540,12757437,0,30.29,12.29,0,1.44,0
0.0036,14,7290003029433,416000123,0,3.57,3.57,24,9.39,13.5,23,16,3.57,0,1,46540,12757437,1,25.71,13.43,0,1.44,24
0.0036,15,7290003029433,416000123,24,3.57,3.57,-24,9.39,13.5,23,16,3.57,0,0,46540,12757437,1,23.43,14.57,1,1.44,0
0.0036,16,7290003029433,416000123,0,3.57,3.57,1,9.39,13.5,23,16,3.57,0,1,46540,12757437,1,26.86,17.57,0,1.44,1
0.0036,17,7290003029433,416000123,1,3.57,3.57,12,9.39,13.5,23,16,3.57,0,0,46540,12757437,0,24.14,15.29,1,1.44,13
0.0036,18,7290003029433,416000123,13,3.57,3.57,27,9.39,13.5,23,16,3.57,0,0,46540,12757437,1,34,21,0,1.44,20
0.0036,19,7290003029433,416000123,20,3.57,3.57,12,9.39,13.5,23,16,3.57,0,0,46540,12757437,0,27.29,18.29,0,1.44,16
0.0036,20,7290003029433,416000123,16,3.57,3.57,8,9.39,13.5,23,16,3.57,0,0,46540,12757437,1,31.86,19,0,1.44,12
0.0036,21,7290003029433,416000123,12,3.57,3.57,-12,9.39,13.5,23,16,3.57,0,0,46540,12757437,1,33.14,21.14,0,1.44,0
0.0036,23,7290003029433,416000123,0,3.57,3.23,12,9.39,13.5,23,16,3.57,0,1,46540,12757437,0,29.71,21.43,0,1.44,12
0.0036,24,7290003029433,416000123,12,3.23,3.23,0,9.39,13.5,23,16,3.57,0,1,46540,12757437,0,32.29,21.29,0,1.44,12
0.0036,25,7290003029433,416000123,12,3.23,3.23,-7,9.39,13.5,23,16,3.57,0,1,46540,12757437,0,30.71,22.71,0,1.44,5
0.0036,26,7290003029433,416000123,5,3.23,3.57,-5,9.39,13.5,23,16,3.57,0,1,46540,12757437,1,26.29,19.57,0,1.44,0
0.0036,27,7290003029433,416000123,0,3.57,3.57,12,9.39,13.5,23,16,3.57,0,1,46540,12757437,0,31.43,23.14,0,1.44,12
0.0036,28,7290003029433,416000123,12,3.57,3.57,12,9.39,13.5,23,16,3.57,0,0,46540,12757437,0,32.14,23.86,0,1.44,24
0.0036,29,7290003029433,416000123,24,3.57,3.57,-24,9.39,13.5,23,16,3.57,0,0,46540,12757437,1,32,24.43,0,1.44,0
0.0036,30,7290003029433,416000123,0,3.57,3.57,12,9.39,13.5,23,16,3.57,0,1,46540,12757437,0,33,24.71,0,1.44,12
0.0036,31,7290003029433,416000123,12,3.57,3.57,0,9.39,13.5,23,16,3.57,0,0,46540,12757437,0,31.71,24.14,0,1.44,12
0.0036,32,7290003029433,416000123,12,3.57,3.57,5,9.39,13.5,23,16,3.57,0,0,46540,12757437,0,32,25.14,0,1.44,17
0.0036,33,7290003029433,416000123,17,3.57,3.57,19,9.39,13.5,23,16,3.57,0,0,46540,12757437,0,31.57,24.29,0,1.44,12
0.0036,34,7290003029433,416000123,12,3.57,3.57,0,9.39,13.5,23,16,3.57,0,0,46540,12757437,0,31.57,24.43,0,1.44,12
0.0089,12,7290003029433,416000124,0,3.57,3.57,18,17.41,23.94,22,16,3.57,0,1,113083,12757437,0,30.29,12.29,0,1.38,18
0.0089,13,7290003029433,416000124,18,3.57,3.57,102,17.41,23.94,22,16,3.57,0,0,113083,12757437,1,24.86,14.43,0,1.38,120
0.0089,14,7290003029433,416000124,120,3.57,3.57,60,17.41,23.94,22,16,3.57,0,0,113083,12757437,1,25.71,13.43,0,1.38,36
0.0089,15,7290003029433,416000124,36,3.57,3.57,-36,17.41,23.94,22,16,3.57,0,0,113083,12757437,1,23.43,14.57,1,1.38,0
0.0089,16,7290003029433,416000124,0,3.57,3.57,12,17.41,23.94,22,16,3.57,0,1,113083,12757437,1,26.86,17.57,0,1.38,12
0.0089,17,7290003029433,416000124,12,3.57,3.57,0,17.41,23.94,22,16,3.57,0,0,113083,12757437,0,24.14,15.29,1,1.38,12
0.0089,18,7290003029433,416000124,12,3.57,3.57,0,17.41,23.94,22,16,3.57,0,0,113083,12757437,1,34,21,0,1.38,12
0.0089,19,7290003029433,416000124,12,3.57,3.57,3,17.41,23.94,22,16,3.57,0,0,113083,12757437,0,27.29,18.29,0,1.38,15
0.0089,20,7290003029433,416000124,15,3.57,3.57,9,17.41,23.94,22,16,3.57,0,0,113083,12757437,1,31.86,19,0,1.38,12
0.0089,21,7290003029433,416000124,12,3.57,3.57,-12,17.41,23.94,22,16,3.57,0,0,113083,12757437,1,33.14,21.14,0,1.38,0
0.0089,22,7290003029433,416000124,0,3.57,3.23,12,17.41,23.94,22,16,3.57,0,1,113083,12757437,0,28.43,21.29,0,1.38,12
0.0089,23,7290003029433,416000124,12,3.23,3.23,-11,17.41,23.94,22,16,3.57,0,1,113083,12757437,0,29.71,21.43,0,1.38,1
0.0089,24,7290003029433,416000124,1,3.23,3.23,11,17.41,23.94,22,16,3.57,0,1,113083,12757437,0,32.29,21.29,0,1.38,12
0.0089,25,7290003029433,416000124,12,3.23,3.23,12,17.41,23.94,22,16,3.57,0,1,113083,12757437,0,30.71,22.71,0,1.38,24
0.0089,26,7290003029433,416000124,24,3.23,3.57,-24,17.41,23.94,22,16,3.57,0,1,113083,12757437,1,26.29,19.57,0,1.38,0
0.0089,28,7290003029433,416000124,0,3.57,3.57,24,17.41,23.94,22,16,3.57,0,1,113083,12757437,0,32.14,23.86,0,1.38,24
0.0089,29,7290003029433,416000124,24,3.57,3.57,24,17.41,23.94,22,16,3.57,0,0,113083,12757437,1,32,24.43,0,1.38,24
0.0089,30,7290003029433,416000124,24,3.57,3.57,-24,17.41,23.94,22,16,3.57,0,0,113083,12757437,0,33,24.71,0,1.38,0
0.0089,31,7290003029433,416000124,0,3.57,3.57,24,17.41,23.94,22,16,3.57,0,1,113083,12757437,0,31.71,24.14,0,1.38,24
0.0089,32,7290003029433,416000124,24,3.57,3.57,-24,17.41,23.94,22,16,3.57,0,0,113083,12757437,0,32,25.14,0,1.38,0
0.0089,33,7290003029433,416000124,0,3.57,3.57,25,17.41,23.94,22,16,3.57,0,1,113083,12757437,0,31.57,24.29,0,1.38,25
0.0089,34,7290003029433,416000124,25,3.57,3.57,11,17.41,23.94,22,16,3.57,0,0,113083,12757437,0,31.57,24.43,0,1.38,12
0.0066,33,7290003029433,416000126,0,3.57,3.57,12,12,12,1,1,3.57,0,1,84153,12757437,0,31.57,24.29,0,1,12
0.0066,34,7290003029433,416000126,12,3.57,3.57,-12,12,12,1,1,3.57,0,0,84153,12757437,0,31.57,24.43,0,1,0
0.004,11,7290003029433,416000127,0,3.57,3.57,12,8.83,12.69,23,16,3.57,0,1,51250,12757437,0,21.57,11.29,0,1.44,12
0.004,12,7290003029433,416000127,12,3.57,3.57,-12,8.83,12.69,23,16,3.57,0,0,51250,12757437,0,30.29,12.29,0,1.44,0
0.004,13,7290003029433,416000127,0,3.57,3.57,12,8.83,12.69,23,16,3.57,0,1,51250,12757437,1,24.86,14.43,0,1.44,12
0.004,14,7290003029433,416000127,12,3.57,3.57,-9,8.83,12.69,23,16,3.57,0,0,51250,12757437,1,25.71,13.43,0,1.44,3
0.004,15,7290003029433,416000127,3,3.57,3.57,-3,8.83,12.69,23,16,3.57,0,0,51250,12757437,1,23.43,14.57,1,1.44,0
0.004,16,7290003029433,416000127,0,3.57,3.57,25,8.83,12.69,23,16,3.57,0,1,51250,12757437,1,26.86,17.57,0,1.44,25
0.004,17,7290003029433,416000127,25,3.57,3.57,47,8.83,12.69,23,16,3.57,0,0,51250,12757437,0,24.14,15.29,1,1.44,12
0.004,18,7290003029433,416000127,12,3.57,3.57,-12,8.83,12.69,23,16,3.57,0,0,51250,12757437,1,34,21,0,1.44,0
0.004,19,7290003029433,416000127,0,3.57,3.57,12,8.83,12.69,23,16,3.57,0,1,51250,12757437,0,27.29,18.29,0,1.44,12
0.004,20,7290003029433,416000127,12,3.57,3.57,0,8.83,12.69,23,16,3.57,0,0,51250,12757437,1,31.86,19,0,1.44,12
0.004,21,7290003029433,416000127,12,3.57,3.57,-12,8.83,12.69,23,16,3.57,0,0,51250,12757437,1,33.14,21.14,0,1.44,0
0.004,22,7290003029433,416000127,0,3.57,3.23,12,8.83,12.69,23,16,3.57,0,1,51250,12757437,0,28.43,21.29,0,1.44,12
0.004,23,7290003029433,416000127,12,3.23,3.57,-12,8.83,12.69,23,16,3.57,0,1,51250,12757437,0,29.71,21.43,0,1.44,0
0.004,24,7290003029433,416000127,0,3.57,3.23,15,8.83,12.69,23,16,3.57,0,1,51250,12757437,0,32.29,21.29,0,1.44,15
0.004,25,7290003029433,416000127,15,3.23,3.23,9,8.83,12.69,23,16,3.57,0,1,51250,12757437,0,30.71,22.71,0,1.44,12
0.004,26,7290003029433,416000127,12,3.23,3.57,0,8.83,12.69,23,16,3.57,0,1,51250,12757437,1,26.29,19.57,0,1.44,12
0.004,27,7290003029433,416000127,12,3.57,3.57,-12,8.83,12.69,23,16,3.57,0,0,51250,12757437,0,31.43,23.14,0,1.44,0
0.004,28,7290003029433,416000127,0,3.57,3.57,12,8.83,12.69,23,16,3.57,0,1,51250,12757437,0,32.14,23.86,0,1.44,12
0.004,29,7290003029433,416000127,12,3.57,3.57,0,8.83,12.69,23,16,3.57,0,0,51250,12757437,1,32,24.43,0,1.44,12
0.004,30,7290003029433,416000127,12,3.57,3.57,-12,8.83,12.69,23,16,3.57,0,0,51250,12757437,0,33,24.71,0,1.44,0
0.004,31,7290003029433,416000127,0,3.57,3.57,26,8.83,12.69,23,16,3.57,0,1,51250,12757437,0,31.71,24.14,0,1.44,26
0.004,32,7290003029433,416000127,26,3.57,3.57,-2,8.83,12.69,23,16,3.57,0,0,51250,12757437,0,32,25.14,0,1.44,12
0.004,33,7290003029433,416000127,12,3.57,3.57,-10,8.83,12.69,23,16,3.57,0,0,51250,12757437,0,31.57,24.29,0,1.44,2
0.004,34,7290003029433,416000127,2,3.57,3.57,-2,8.83,12.69,23,16,3.57,0,0,51250,12757437,0,31.57,24.43,0,1.44,0
0.0102,11,7290003029433,416000128,36,3.57,3.57,36,19,20.81,23,21,3.57,0,0,130555,12757437,0,21.57,11.29,0,1.1,24
0.0102,12,7290003029433,416000128,24,3.57,3.57,0,19,20.81,23,21,3.57,0,0,130555,12757437,0,30.29,12.29,0,1.1,12
0.0102,13,7290003029433,416000128,12,3.57,3.57,12,19,20.81,23,21,3.57,0,0,130555,12757437,1,24.86,14.43,0,1.1,24
0.0102,14,7290003029433,416000128,24,3.57,3.57,-23,19,20.81,23,21,3.57,0,0,130555,12757437,1,25.71,13.43,0,1.1,1
0.0102,15,7290003029433,416000128,1,3.57,3.57,11,19,20.81,23,21,3.57,0,0,130555,12757437,1,23.43,14.57,1,1.1,12
0.0102,16,7290003029433,416000128,12,3.57,3.57,0,19,20.81,23,21,3.57,0,0,130555,12757437,1,26.86,17.57,0,1.1,12
0.0102,17,7290003029433,416000128,12,3.57,2.38,13,19,20.81,23,21,3.57,0,0,130555,12757437,0,24.14,15.29,1,1.1,25
0.0102,18,7290003029433,416000128,25,3.57,3.57,-25,19,20.81,23,21,3.57,0,0,130555,12757437,1,34,21,0,1.1,0
0.0102,19,7290003029433,416000128,0,3.57,3.57,24,19,20.81,23,21,3.57,0,1,130555,12757437,0,27.29,18.29,0,1.1,24
0.0102,20,7290003029433,416000128,24,3.57,3.57,1,19,20.81,23,21,3.57,0,0,130555,12757437,1,31.86,19,0,1.1,25
0.0102,21,7290003029433,416000128,25,3.57,3.57,-25,19,20.81,23,21,3.57,0,0,130555,12757437,1,33.14,21.14,0,1.1,0
0.0102,22,7290003029433,416000128,0,3.57,3.23,25,19,20.81,23,21,3.57,0,1,130555,12757437,0,28.43,21.29,0,1.1,25
0.0102,23,7290003029433,416000128,25,3.23,3.23,23,19,20.81,23,21,3.57,0,1,130555,12757437,0,29.71,21.43,0,1.1,24
0.0102,24,7290003029433,416000128,24,3.23,3.23,-12,19,20.81,23,21,3.57,0,1,130555,12757437,0,32.29,21.29,0,1.1,12
0.0102,25,7290003029433,416000128,12,3.23,3.23,24,19,20.81,23,21,3.57,0,1,130555,12757437,0,30.71,22.71,0,1.1,36
0.0102,26,7290003029433,416000128,36,3.23,3.57,-36,19,20.81,23,21,3.57,0,1,130555,12757437,1,26.29,19.57,0,1.1,0
0.0102,27,7290003029433,416000128,0,3.57,3.57,24,19,20.81,23,21,3.57,0,1,130555,12757437,0,31.43,23.14,0,1.1,24
0.0102,28,7290003029433,416000128,24,3.57,3.57,0,19,20.81,23,21,3.57,0,0,130555,12757437,0,32.14,23.86,0,1.1,24
0.0102,29,7290003029433,416000128,24,3.57,3.57,0,19,20.81,23,21,3.57,0,0,130555,12757437,1,32,24.43,0,1.1,12
0.0102,30,7290003029433,416000128,12,3.57,3.57,0,19,20.81,23,21,3.57,0,0,130555,12757437,0,33,24.71,0,1.1,12
0.0102,31,7290003029433,416000128,12,3.57,3.57,12,19,20.81,23,21,3.57,0,0,130555,12757437,0,31.71,24.14,0,1.1,24
0.0102,32,7290003029433,416000128,24,3.57,3.57,0,19,20.81,23,21,3.57,0,0,130555,12757437,0,32,25.14,0,1.1,24
0.0102,33,7290003029433,416000128,24,3.57,3.57,1,19,20.81,23,21,3.57,0,0,130555,12757437,0,31.57,24.29,0,1.1,25
0.0102,34,7290003029433,416000128,25,3.57,3.57,-25,19,20.81,23,21,3.57,0,0,130555,12757437,0,31.57,24.43,0,1.1,0
0.0039,11,7290003029433,416000129,12,3.57,3.57,-12,2.61,12,23,5,3.57,0,0,50213,12757437,0,21.57,11.29,0,4.6,0
0.0039,13,7290003029433,416000129,0,3.57,3.57,12,2.61,12,23,5,3.57,0,1,50213,12757437,1,24.86,14.43,0,4.6,12
0.0039,14,7290003029433,416000129,12,3.57,3.57,-12,2.61,12,23,5,3.57,0,0,50213,12757437,1,25.71,13.43,0,4.6,0
0.0039,17,7290003029433,416000129,0,3.57,3.57,12,2.61,12,23,5,3.57,0,1,50213,12757437,0,24.14,15.29,1,4.6,12
0.0039,18,7290003029433,416000129,12,3.57,3.57,-12,2.61,12,23,5,3.57,0,0,50213,12757437,1,34,21,0,4.6,0
0.0039,19,7290003029433,416000129,0,3.57,3.57,12,2.61,12,23,5,3.57,0,1,50213,12757437,0,27.29,18.29,0,4.6,12
0.0039,20,7290003029433,416000129,12,3.57,3.57,-12,2.61,12,23,5,3.57,0,0,50213,12757437,1,31.86,19,0,4.6,0
0.0039,33,7290003029433,416000129,0,3.57,3.57,12,2.61,12,23,5,3.57,0,1,50213,12757437,0,31.57,24.29,0,4.6,12
0.0039,34,7290003029433,416000129,12,3.57,3.57,-12,2.61,12,23,5,3.57,0,0,50213,12757437,0,31.57,24.43,0,4.6,0
0.0133,11,7290003029433,416000131,24,3.57,3.57,48,37.04,37.04,23,23,3.57,0,0,169574,12757437,0,21.57,11.29,0,1,36
0.0133,12,7290003029433,416000131,36,3.57,3.57,180,37.04,37.04,23,23,3.57,0,0,169574,12757437,0,30.29,12.29,0,1,72
0.0133,13,7290003029433,416000131,72,3.57,3.57,72,37.04,37.04,23,23,3.57,0,0,169574,12757437,1,24.86,14.43,0,1,36
0.0133,14,7290003029433,416000131,36,3.57,3.57,72,37.04,37.04,23,23,3.57,0,0,169574,12757437,1,25.71,13.43,0,1,36
0.0133,15,7290003029433,416000131,36,3.57,3.57,72,37.04,37.04,23,23,3.57,0,0,169574,12757437,1,23.43,14.57,1,1,36
0.0133,16,7290003029433,416000131,36,3.57,3.57,144,37.04,37.04,23,23,3.57,0,0,169574,12757437,1,26.86,17.57,0,1,30
0.0133,17,7290003029433,416000131,30,3.57,3.57,138,37.04,37.04,23,23,3.57,0,0,169574,12757437,0,24.14,15.29,1,1,42
0.0133,18,7290003029433,416000131,42,3.57,3.57,66,37.04,37.04,23,23,3.57,0,0,169574,12757437,1,34,21,0,1,27
0.0133,19,7290003029433,416000131,27,3.57,3.57,117,37.04,37.04,23,23,3.57,0,0,169574,12757437,0,27.29,18.29,0,1,48
0.0133,20,7290003029433,416000131,48,3.57,3.57,60,37.04,37.04,23,23,3.57,0,0,169574,12757437,1,31.86,19,0,1,36
0.0133,21,7290003029433,416000131,36,3.57,3.5,102,37.04,37.04,23,23,3.57,0,0,169574,12757437,1,33.14,21.14,0,1,69
0.0133,22,7290003029433,416000131,69,3.57,3.57,-69,37.04,37.04,23,23,3.57,0,0,169574,12757437,0,28.43,21.29,0,1,0
0.0133,23,7290003029433,416000131,0,3.57,3.23,36,37.04,37.04,23,23,3.57,0,1,169574,12757437,0,29.71,21.43,0,1,36
0.0133,24,7290003029433,416000131,36,3.23,3.23,36,37.04,37.04,23,23,3.57,0,1,169574,12757437,0,32.29,21.29,0,1,24
0.0133,25,7290003029433,416000131,24,3.23,3.23,48,37.04,37.04,23,23,3.57,0,1,169574,12757437,0,30.71,22.71,0,1,36
0.0133,26,7290003029433,416000131,36,3.23,3.57,-12,37.04,37.04,23,23,3.57,0,1,169574,12757437,1,26.29,19.57,0,1,12
0.0133,27,7290003029433,416000131,12,3.57,3.57,24,37.04,37.04,23,23,3.57,0,0,169574,12757437,0,31.43,23.14,0,1,36
0.0133,28,7290003029433,416000131,36,3.57,3.49,108,37.04,37.04,23,23,3.57,0,0,169574,12757437,0,32.14,23.86,0,1,48
0.0133,29,7290003029433,416000131,48,3.57,3.57,144,37.04,37.04,23,23,3.57,0,0,169574,12757437,1,32,24.43,0,1,48
0.0133,30,7290003029433,416000131,48,3.57,3.57,60,37.04,37.04,23,23,3.57,0,0,169574,12757437,0,33,24.71,0,1,36
0.0133,31,7290003029433,416000131,36,3.57,3.57,0,37.04,37.04,23,23,3.57,0,0,169574,12757437,0,31.71,24.14,0,1,12
0.0133,32,7290003029433,416000131,12,3.57,3.57,24,37.04,37.04,23,23,3.57,0,0,169574,12757437,0,32,25.14,0,1,36
0.0133,33,7290003029433,416000131,36,3.57,3.57,72,37.04,37.04,23,23,3.57,0,0,169574,12757437,0,31.57,24.29,0,1,36
0.0133,34,7290003029433,416000131,36,3.57,3.57,-36,37.04,37.04,23,23,3.57,0,0,169574,12757437,0,31.57,24.43,0,1,0
0.016,11,7290003029433,416000132,12,3.57,3.57,0,16.74,20.26,23,19,3.57,0,0,204448,12757437,0,21.57,11.29,0,1.21,12
0.016,12,7290003029433,416000132,12,3.57,3.57,25,16.74,20.26,23,19,3.57,0,0,204448,12757437,0,30.29,12.29,0,1.21,37
0.016,13,7290003029433,416000132,37,3.57,3.57,35,16.74,20.26,23,19,3.57,0,0,204448,12757437,1,24.86,14.43,0,1.21,24
0.016,14,7290003029433,416000132,24,3.57,3.57,-24,16.74,20.26,23,19,3.57,0,0,204448,12757437,1,25.71,13.43,0,1.21,0
0.016,15,7290003029433,416000132,0,3.57,3.57,24,16.74,20.26,23,19,3.57,0,1,204448,12757437,1,23.43,14.57,1,1.21,24
0.016,16,7290003029433,416000132,24,3.57,3.57,0,16.74,20.26,23,19,3.57,0,0,204448,12757437,1,26.86,17.57,0,1.21,24
0.016,17,7290003029433,416000132,24,3.57,3.57,-24,16.74,20.26,23,19,3.57,0,0,204448,12757437,0,24.14,15.29,1,1.21,0
0.016,18,7290003029433,416000132,0,3.57,3.57,24,16.74,20.26,23,19,3.57,0,1,204448,12757437,1,34,21,0,1.21,24
0.016,19,7290003029433,416000132,24,3.57,3.57,24,16.74,20.26,23,19,3.57,0,0,204448,12757437,0,27.29,18.29,0,1.21,24
0.016,20,7290003029433,416000132,24,3.57,3.57,-12,16.74,20.26,23,19,3.57,0,0,204448,12757437,1,31.86,19,0,1.21,12
0.016,21,7290003029433,416000132,12,3.57,3.57,0,16.74,20.26,23,19,3.57,0,0,204448,12757437,1,33.14,21.14,0,1.21,12
0.016,22,7290003029433,416000132,12,3.57,3.23,24,16.74,20.26,23,19,3.57,0,0,204448,12757437,0,28.43,21.29,0,1.21,36
0.016,23,7290003029433,416000132,36,3.23,3.23,-12,16.74,20.26,23,19,3.57,0,1,204448,12757437,0,29.71,21.43,0,1.21,12
0.016,24,7290003029433,416000132,12,3.23,3.23,0,16.74,20.26,23,19,3.57,0,1,204448,12757437,0,32.29,21.29,0,1.21,12
0.016,25,7290003029433,416000132,12,3.23,3.57,-12,16.74,20.26,23,19,3.57,0,1,204448,12757437,0,30.71,22.71,0,1.21,0
0.016,26,7290003029433,416000132,0,3.57,3.57,12,16.74,20.26,23,19,3.57,0,1,204448,12757437,1,26.29,19.57,0,1.21,12
0.016,27,7290003029433,416000132,12,3.57,3.57,-12,16.74,20.26,23,19,3.57,0,0,204448,12757437,0,31.43,23.14,0,1.21,0
0.016,28,7290003029433,416000132,0,3.57,3.46,36,16.74,20.26,23,19,3.57,0,1,204448,12757437,0,32.14,23.86,0,1.21,36
0.016,29,7290003029433,416000132,36,3.57,3.57,36,16.74,20.26,23,19,3.57,0,0,204448,12757437,1,32,24.43,0,1.21,24
0.016,30,7290003029433,416000132,24,3.57,3.57,0,16.74,20.26,23,19,3.57,0,0,204448,12757437,0,33,24.71,0,1.21,12
0.016,31,7290003029433,416000132,12,3.57,3.57,-12,16.74,20.26,23,19,3.57,0,0,204448,12757437,0,31.71,24.14,0,1.21,0
0.016,32,7290003029433,416000132,0,3.57,3.57,24,16.74,20.26,23,19,3.57,0,1,204448,12757437,0,32,25.14,0,1.21,24
0.016,33,7290003029433,416000132,24,3.57,3.57,0,16.74,20.26,23,19,3.57,0,0,204448,12757437,0,31.57,24.29,0,1.21,12
0.016,34,7290003029433,416000132,12,3.57,3.57,0,16.74,20.26,23,19,3.57,0,0,204448,12757437,0,31.57,24.43,0,1.21,12
0.0029,11,7290003029433,416000134,12,3.57,3.57,12,22.33,26.8,6,5,3.57,0,0,36977,12757437,0,21.57,11.29,0,1.2,24
0.0029,12,7290003029433,416000134,24,3.57,3.57,-24,22.33,26.8,6,5,3.57,0,0,36977,12757437,0,30.29,12.29,0,1.2,0
0.0029,13,7290003029433,416000134,0,3.57,3.57,72,22.33,26.8,6,5,3.57,0,1,36977,12757437,1,24.86,14.43,0,1.2,72
0.0029,14,7290003029433,416000134,72,3.57,3.57,-12,22.33,26.8,6,5,3.57,0,0,36977,12757437,1,25.71,13.43,0,1.2,12
0.0029,15,7290003029433,416000134,12,3.57,3.57,-12,22.33,26.8,6,5,3.57,0,0,36977,12757437,1,23.43,14.57,1,1.2,0
0.0029,16,7290003029433,416000134,0,3.57,3.57,14,22.33,26.8,6,5,3.57,0,1,36977,12757437,1,26.86,17.57,0,1.2,14
0.0029,17,7290003029433,416000134,14,3.57,3.57,-14,22.33,26.8,6,5,3.57,0,0,36977,12757437,0,24.14,15.29,1,1.2,0
0.0029,11,7290003029433,416000135,12,3.57,3.57,-12,15.33,18.4,6,5,3.57,0,0,37379,12757437,0,21.57,11.29,0,1.2,0
0.0029,13,7290003029433,416000135,0,3.57,3.57,36,15.33,18.4,6,5,3.57,0,1,37379,12757437,1,24.86,14.43,0,1.2,36
0.0029,14,7290003029433,416000135,36,3.57,3.57,24,15.33,18.4,6,5,3.57,0,0,37379,12757437,1,25.71,13.43,0,1.2,20
0.0029,15,7290003029433,416000135,20,3.57,3.57,4,15.33,18.4,6,5,3.57,0,0,37379,12757437,1,23.43,14.57,1,1.2,12
0.0029,16,7290003029433,416000135,12,3.57,3.57,0,15.33,18.4,6,5,3.57,0,0,37379,12757437,1,26.86,17.57,0,1.2,12
0.0029,17,7290003029433,416000135,12,3.57,3.57,-12,15.33,18.4,6,5,3.57,0,0,37379,12757437,0,24.14,15.29,1,1.2,0
0.0018,11,7290003029433,416000136,12,3.57,3.57,36,31.71,27.75,7,8,3.57,0,0,22432,12757437,0,21.57,11.29,0,0.88,48
0.0018,12,7290003029433,416000136,48,3.57,3.57,0,31.71,27.75,7,8,3.57,0,0,22432,12757437,0,30.29,12.29,0,0.88,12
0.0018,13,7290003029433,416000136,12,3.57,3.57,60,31.71,27.75,7,8,3.57,0,0,22432,12757437,1,24.86,14.43,0,0.88,72
0.0018,14,7290003029433,416000136,72,3.57,3.57,168,31.71,27.75,7,8,3.57,0,0,22432,12757437,1,25.71,13.43,0,0.88,48
0.0018,15,7290003029433,416000136,48,3.57,3.57,48,31.71,27.75,7,8,3.57,0,0,22432,12757437,1,23.43,14.57,1,0.88,24
0.0018,16,7290003029433,416000136,24,3.57,3.57,-14,31.71,27.75,7,8,3.57,0,0,22432,12757437,1,26.86,17.57,0,0.88,5
0.0018,17,7290003029433,416000136,5,3.57,3.57,-4,31.71,27.75,7,8,3.57,0,0,22432,12757437,0,24.14,15.29,1,0.88,1
0.0018,18,7290003029433,416000136,1,3.57,3.57,-1,31.71,27.75,7,8,3.57,0,0,22432,12757437,1,34,21,0,0.88,0
0.0096,11,7290003029433,416000138,12,3.57,3.57,3,21.52,21.52,23,23,3.57,0,0,122532,12757437,0,21.57,11.29,0,1,15
0.0096,12,7290003029433,416000138,15,3.57,3.57,9,21.52,21.52,23,23,3.57,0,0,122532,12757437,0,30.29,12.29,0,1,12
0.0096,13,7290003029433,416000138,12,3.57,3.57,-12,21.52,21.52,23,23,3.57,0,0,122532,12757437,1,24.86,14.43,0,1,0
0.0096,14,7290003029433,416000138,0,3.57,3.57,32,21.52,21.52,23,23,3.57,0,1,122532,12757437,1,25.71,13.43,0,1,32
0.0096,15,7290003029433,416000138,32,3.57,3.57,40,21.52,21.52,23,23,3.57,0,0,122532,12757437,1,23.43,14.57,1,1,24
